case,direction,weather,reference_plan,variant_plan,reference_experiment_id,variant_experiment_id,samples_per_point,budget_A,budget_B,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,reference_A_wins,variant_A_wins,reference_A_win_rate,variant_A_win_rate,delta_A_win_rate,reference_mean_rounds,variant_mean_rounds,delta_mean_rounds,reference_A_raw_dead,variant_A_raw_dead,reference_B_raw_dead,variant_B_raw_dead,reference_A_budget_lost,variant_A_budget_lost,reference_B_budget_lost,variant_B_budget_lost,reference_request_sha256,variant_request_sha256
mono-b360000-knight-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,548ad3149b35bdd498f1e720,058520d57ee73fd99e2e7e9c,2000,359700,359700,0,0,0,654,0,0,0,654,986,986,0.493,0.493,0,1,1,0,327.812,327.812,327.23,327.23,0.050105504587156,0.050105504587156,0.049980122324159,0.049980122324159,87844e416d861f5c9ead6ab9b78dcfb00006427ddc351bd0388c1eabd412ea8d,54263d39fe836394e1d0b7ce3c6be4cd6e23a7a24780204717d227e0c340bb4a
mono-b360000-knight-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,548ad3149b35bdd498f1e720,058520d57ee73fd99e2e7e9c,2000,359700,359700,0,0,0,654,0,0,0,654,1003,1003,0.5015,0.5015,0,1,1,0,327.812,327.812,327.23,327.23,0.050105504587156,0.050105504587156,0.049980122324159,0.049980122324159,e137c8706ef5acd42c2d3113acb60f6a980b709cb9423e1758161e5fa6ce3ea3,df283afe2538c0ba0a3da2492621d28271e1d964dcd31b8c318d26643b9558cc
mono-b120000-knight-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,9d120abae119d9be63a895bd,09f45a737af3f2285db3e7b4,2000,119900,119900,0,0,0,218,0,0,0,218,963,963,0.4815,0.4815,0,1,1,0,109.398,109.398,108.7785,108.7785,0.050071100917431,0.050071100917431,0.049965596330275,0.049965596330275,9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,6c113c4cae79aee60b3c0d7dc373a1043ca84829ce2fc2fb34a291123965ec04
mono-b120000-knight-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,9d120abae119d9be63a895bd,09f45a737af3f2285db3e7b4,2000,119900,119900,0,0,0,218,0,0,0,218,1004,1004,0.502,0.502,0,1,1,0,109.398,109.398,108.7785,108.7785,0.050071100917431,0.050071100917431,0.049965596330275,0.049965596330275,151989b8d1b1c0ca759fab7eaf3b152abc03724944a1ef9ad70118e7a90322e4,ac2db9114392bc9099a6701e0ae564cc432b290a2330409c692d359f88500153
mono-b120000-soldier-spearman,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,b629227e6f0d4b2bcee036e7,0a1c8fae33d2ca5ee29f7e50,2000,120000,119980,12000,0,0,0,0,1714,0,0,0,0,0,0,0,13,13,0,4471.004,4471.004,0.0035,0,0.032694083333333,0.032694083333333,0.049761960326721,0.048869603267211,e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,a884e358010febd86367d5814b1939cd191321f7e50d22e88eecab4b4f3c12f1
mono-b120000-soldier-spearman,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,b629227e6f0d4b2bcee036e7,0a1c8fae33d2ca5ee29f7e50,2000,120000,119980,12000,0,0,0,0,1714,0,0,795,0,0.3975,0,-0.3975,20,20,0,3299.9845,3425.5975,462.703,0.399,0.038560458333333,0.036137333333333,0.050139731621937,0.049975787631272,0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,34ebb24bface1f23443300763fdcd9fe9e2972ce03e4b093aca85a529b8889e1
mono-b120000-soldier-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,b77254a0a10468b633ab0eab,0eeda4915ca12ab6fb73314d,2000,120000,119980,12000,0,0,0,0,0,1714,0,0,0,0,0,0,8,8,0,4527.6625,4601.495,282.31,0,0.039618666666667,0.039769416666667,0.049912777129522,0.049888564760793,a5bb96235bf6f9a76b769ff737d8e922df94b0a52f749525853085cd022bf3ef,842f90f7b7c25a82d6b65f706aa042f5666448770eb3644e3891e541e8244472
mono-b120000-soldier-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,b77254a0a10468b633ab0eab,0eeda4915ca12ab6fb73314d,2000,120000,119980,12000,0,0,0,0,0,1714,0,0,0,0,0,0,5,5,0,5247.1365,5247.1365,0,0,0.036187291666667,0.036187291666667,0.046836639439907,0.046819719953326,8a5fbdbf1b558dc200eab97d67343355792afdf24d5bbb0e91f754b86f3a02ef,e4e628d0beb4cc7c0c10db6e81f5c9fa59559c91b5f6f47e04f124e8e3814706
mono-b120000-archer-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,c0d6109c05e457458b0bda00,129013a591aed7f18d5742c1,2000,119980,119980,0,0,1714,0,0,0,1714,0,2000,2000,1,1,0,2,2,0,0,0,963.358,963.358,0.050003208868145,0.050003208868145,0.050086931155193,0.050086931155193,6b4a529fbc125b23882833e0aed634bec1b5f0b2174c3e7ece269e3168b0f82f,28f453ef7eaede02862ef2f41315974478444665b7c00383ee255ffee162f0e1
mono-b120000-archer-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,c0d6109c05e457458b0bda00,129013a591aed7f18d5742c1,2000,119980,119980,0,0,1714,0,0,0,1714,0,0,0,0,0,0,2,2,0,963.591,963.591,0,0,0.050052508751459,0.050052508751459,0.050048424737456,0.050048424737456,7e4672019367fb02f1f4413e94829b3f5c23d2fa9d1ba5802105a04a62fdf6a1,d1d4e826f5e9423dba08e10c77111ae32232f950fa3ab309b6da019292006583
mono-b12000-soldier-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,82fe7cea859b89eeeb66053b,1a3151f45adca8c277fdc8a3,2000,12000,11970,1200,0,0,0,0,0,171,0,18,0,0.009,0,-0.009,8.0845,8.0395,-0.045,459.804,463.1625,31.169,0.1635,0.039724166666667,0.039815833333333,0.049982456140351,0.050049707602339,00f252d5722657943a4cb0718ce0da7e8a4611896fa35ea5621c1322e14ef866,cf43ca77eaec8fa696d7abeed29cf99579914224563540a9b239bba5a1055438
mono-b12000-soldier-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,82fe7cea859b89eeeb66053b,1a3151f45adca8c277fdc8a3,2000,12000,11970,1200,0,0,0,0,0,171,0,0,0,0,0,0,5,5,0,522.2335,522.2335,0,0,0.0360275,0.0360275,0.047204678362573,0.047304093567251,9000dde07f557a8d66b3ea4000e55211bbd45f04e3469db5cbc747249d14ba6c,df4d91f29e4d8d834efd23f5c8c0df78f08c48ea6c9c98608ac8552b989c2e69
mono-b12000-spearman-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,37ac5d1a6b11bd111d215af5,1ee348953699332f68e7fdd6,2000,11970,11550,0,171,0,0,0,0,0,21,1554,1554,0.777,0.777,0,3.002,3.002,0,75.4865,75.4865,13.732,13.732,0.042640350877193,0.042640350877193,0.0505,0.0505,b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,8f8ea364f3207e5d4149d46350bec53276cfaa0a7dfd6bd292c5b74544124034
mono-b12000-spearman-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,37ac5d1a6b11bd111d215af5,1ee348953699332f68e7fdd6,2000,11970,11550,0,171,0,0,0,0,0,21,2000,2000,1,1,0,2,2,0,31.4585,31.4585,21,21,0.033719298245614,0.033719298245614,0.0505,0.0505,04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,c44b3a0c393e06bc12fa45569edabd2e93abc63e1c91c8eddb70d71215412bdf
mono-b120000-archer-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,d57e878bd7d93557ed0eafe5,259e24d3d355d7fe943ef71b,2000,119980,119900,0,0,1714,0,0,0,0,218,0,0,0,0,0,1,1,0,762.9905,762.9905,0,0,0.022257001166861,0.022257001166861,0.050036697247706,0.050036697247706,4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,a16031792b81ee77a81a0bc93feaf989edfdda142926e4c3daf673617d7d17c3
mono-b120000-archer-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,d57e878bd7d93557ed0eafe5,259e24d3d355d7fe943ef71b,2000,119980,119900,0,0,1714,0,0,0,0,218,0,0,0,0,0,1,1,0,762.9905,762.9905,0,0,0.022257001166861,0.022257001166861,0.050036697247706,0.050036697247706,7c1e87a0769464bd834f5d84f3fd33eaf9071aabdb90673a4cec8f5b7383d2cf,88173338c8051217c2a993826340ba59b053d1657527704d4c1e1fc2952c7890
mono-b12000-archer-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,792e7655a90072d5129119df,3db735444cbc2b4d44cc6186,2000,11970,11970,0,0,171,0,0,0,171,0,2000,2000,1,1,0,2.008,2.008,0,0.8695,0.8695,97.458,97.458,0.049804093567251,0.049804093567251,0.050380116959064,0.050380116959064,a5cef95da0740171d974b1b8238a058e26fade3fe8a8f09d6de3182d2fb25476,d92bc8d8f3d51527badcfbfd2b81ea96e4479ec66cb8ba94b81a2c177bc2fb5f
mono-b12000-archer-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,792e7655a90072d5129119df,3db735444cbc2b4d44cc6186,2000,11970,11970,0,0,171,0,0,0,171,0,0,0,0,0,0,2.0075,2.0075,0,97.39,97.39,0.8195,0.8195,0.050093567251462,0.050093567251462,0.050266081871345,0.050266081871345,22588da900fbea8c00b87d769132d035359f1c3deae9b763847a866d744b79ff,2b8febd3332cb0ad55d7301e4dbe697ab5e320b5d429e6d5e26c2e5118d43180
mono-b360000-archer-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,2a7e9b14ebf8dc6314c7cd99,426c395a4f26d84a08506db7,2000,359940,359700,0,0,5142,0,0,0,0,654,0,0,0,0,0,1,1,0,2289.009,2289.009,0,0,0.022297257876313,0.022297257876313,0.050082568807339,0.050082568807339,092ff6440ba52367b900849f38396771039917fdafcad50e5a9b3669a0a1a448,0d0cfefce159e86e4069392b2c7a1e11ff6d6902592e1e658f987f1606517d1e
mono-b360000-archer-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,2a7e9b14ebf8dc6314c7cd99,426c395a4f26d84a08506db7,2000,359940,359700,0,0,5142,0,0,0,0,654,0,0,0,0,0,1,1,0,2289.009,2289.009,0,0,0.022297257876313,0.022297257876313,0.050082568807339,0.050082568807339,40e5890746cdbe0ba659fc1854a9e8c3218947407cf39f571ec0b4f63dfcca5c,9ddca58d21cc39b2c52096149c6fff8f25b43594bbf267e449bab226df7b0ff6
mono-b12000-soldier-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,888c243346a2fc2822e1a949,51d0840f1e57de5e258e4682,2000,12000,11550,1200,0,0,0,0,0,0,21,204,0,0.102,0,-0.102,6.037,6.038,0.0010000000000003,442.797,443.5195,2.8075,0.0095,0.018445,0.018470416666667,0.051547619047619,0.050904761904762,9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,c15e1004c9171f13af70f41d21ccdb8fd82779112799e3fd62a67cdc24685e48
mono-b12000-soldier-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,888c243346a2fc2822e1a949,51d0840f1e57de5e258e4682,2000,12000,11550,1200,0,0,0,0,0,0,21,204,0,0.102,0,-0.102,6.037,6.038,0.0010000000000003,442.797,443.5195,2.8075,0.0095,0.018445,0.018470416666667,0.051547619047619,0.050904761904762,0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,c864263174d8e98ec279b6beeb21fe6ad8934d1fce22ada1a7627a956a141fe9
mono-b120000-spearman-spearman,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,736dc0caf9128d35c68047d9,54536a4efc74e553e30ee6fd,2000,119980,119980,0,1714,0,0,0,1714,0,0,0,0,0,0,0,7,7,0,852.6135,852.6135,0,0,0.04956796966161,0.04956796966161,0.043772753792299,0.043772753792299,58cd7ae8deb38800a7970576196ee8f591af45338dcec1590dcfba297fa69701,aaf545dcd81c009043c85557fdb7d57feb38d25103e52f1156080b24aca26cc5
mono-b120000-spearman-spearman,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,736dc0caf9128d35c68047d9,54536a4efc74e553e30ee6fd,2000,119980,119980,0,1714,0,0,0,1714,0,0,2000,2000,1,1,0,7,7,0,0,0,853.05,853.05,0.043873978996499,0.043873978996499,0.049586056009335,0.049586056009335,71c1edf0b3076609f0d5f6632549a6592128c1a272b42a58354f9fb187b4a370,b19e16708ff5c70775bb778ae063e8b5021917b239791f20f37e1ca96130338c
mono-b12000-spearman-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,77059b09796261ce58324267,5a7186c781c6f1be12b4fc81,2000,11970,11970,0,171,0,0,0,0,171,0,197,197,0.0985,0.0985,0,6.973,6.973,0,110.3685,110.3685,78.1895,78.1895,0.050269005847953,0.050269005847953,0.049877192982456,0.049877192982456,4227f054b87e527b1d1b0274ed1998e330c5df10704580221a9b575b4a8798c6,9296e6ca731b7df7a2b004767df27c0befa01feb31748e90b40610b6b3aad6dc
mono-b12000-spearman-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,77059b09796261ce58324267,5a7186c781c6f1be12b4fc81,2000,11970,11970,0,171,0,0,0,0,171,0,2000,2000,1,1,0,3.999,3.999,0,0.059,0.059,93.5465,93.5465,0.049997076023392,0.049997076023392,0.049324561403509,0.049324561403509,ed29d7971438fc1a049999694ca61a2424e52dc6124815c6cadb6b6c1daaffd8,94cf87be2479233c5ff1ff3885d9ba812326673ff6888a5795eea4c5d9a8ded5
mono-b360000-soldier-spearman,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,2966d929c45d9acc4fbb91a1,5c7f1a80ea7e4ab49d2b6597,2000,360000,359940,36000,0,0,0,0,5142,0,0,0,0,0,0,0,13,13,0,13412.643,13412.643,0,0,0.032674027777778,0.032674027777778,0.049814080124465,0.048943893426682,7021d39476c082c69391aa7d9d107c8598ae66c5b1828c73e129c275542d42fb,035f0d0ebe0c0b71d1de369dcd52638050db69a839cd015c291dcd9d8392c113
mono-b360000-soldier-spearman,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,2966d929c45d9acc4fbb91a1,5c7f1a80ea7e4ab49d2b6597,2000,360000,359940,36000,0,0,0,0,5142,0,0,671,0,0.3355,0,-0.3355,20,20,0,9898.754,10276.355,1386.0605,0.7725,0.038085333333333,0.036104513888889,0.050128646441074,0.050046382730455,0a6998a19d108d4ea47989fe9c9346eb6b099ed85b399e3702e1d1add2785d07,5a43d8726df92c0acb22300ed7208dccad675b6e6fdc0e4e87b74bf3f8dc3acf
mono-b120000-soldier-soldier,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,661a8ff748ea7a9cd091d244,8c0eb55f8dbc6072c8aa7b5a,2000,120000,120000,12000,0,0,0,12000,0,0,0,991,989,0.4955,0.4945,-0.001,20,20,0,1595.908,517.5395,1595.5725,517.4825,0.039481541666667,0.038915416666667,0.039521041666667,0.038981416666667,647ab88a83aa6f834990989ca24911ddf969595c4a5f5d85e2c151fdaebac92b,91d6f0d86c8195b0c2bf466f7f977ca07be353421766a1bc29f50f47eedb0f01
mono-b120000-soldier-soldier,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,661a8ff748ea7a9cd091d244,8c0eb55f8dbc6072c8aa7b5a,2000,120000,120000,12000,0,0,0,12000,0,0,0,997,1008,0.4985,0.504,0.0055,20,20,0,1595.908,517.5395,1595.5725,517.4825,0.039508041666667,0.039010916666667,0.039494,0.038884958333333,cb5849664fb65ac00466aa61563a1f9baace77ad985b9c02a92e371cf45b1603,5892a92f5f8886a5734cae6aa6c3c85811847fd25e0419af84731fa719a6d798
mono-b12000-soldier-spearman,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,f822d4aff4a7641ffc78118c,9d4a3ad5ea588967cff5d0a7,2000,12000,11970,1200,0,0,0,0,171,0,0,0,0,0,0,0,13.038,13.0375,-0.00050000000000061,447.59,447.552,0.0385,0,0.032676666666667,0.032676666666667,0.04977485380117,0.048973684210526,2a1d1503a117713d05836a468b6a0d0d39d7d08702d9ca68ffe56c89d6f08704,24a0a467bc8ae5caa010fcab45d3cd578cf1d6b78ab666c78bb4e5cd1ae93921
mono-b12000-soldier-spearman,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,f822d4aff4a7641ffc78118c,9d4a3ad5ea588967cff5d0a7,2000,12000,11970,1200,0,0,0,0,171,0,0,1009,0,0.5045,0,-0.5045,19.9985,20,0.0015000000000001,328.353,341.3305,47.3695,0.2815,0.039314166666667,0.036118333333333,0.050271929824561,0.050078947368421,cdd056f355bfd3009ca6798847f425d092b2fa95fee94cbb9f1b9d30918fd936,d3e863cac78ae12d858e54238fafcc8e27e25e39b52c81dd313359d0603f7616
mono-b360000-spearman-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,c74521cdf2ea33fab967be56,9e449af83fe2a8b104cf7e4f,2000,359940,359700,0,5142,0,0,0,0,0,654,366,366,0.183,0.183,0,3,3,0,2428.6265,2428.6265,264.8825,264.8825,0.043178626993388,0.043178626993388,0.050066513761468,0.050066513761468,7d7abac10e512ec2c70d5d25a59d0d144ba2b19ce4372cc4f09baf310123eafb,8fe7172e5cede93e497529aae325e4f23295681c65bcb31203e3afe572472f08
mono-b360000-spearman-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,c74521cdf2ea33fab967be56,9e449af83fe2a8b104cf7e4f,2000,359940,359700,0,5142,0,0,0,0,0,654,2000,2000,1,1,0,2,2,0,1018.6605,1018.6605,654,654,0.034626507195644,0.034626507195644,0.049916666666667,0.049916666666667,75facca78d59da8acebf5520dc1aec84674008dca00e85ffe5137a6371d683bd,6f9e561f2c9f1eea4c0901b3850cfa883c02882e73b5336729d7353301b0f83d
mono-b120000-spearman-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,de02d3c5b8eaac1ec1619ae7,a4f80070c652b87e4b879614,2000,119980,119900,0,1714,0,0,0,0,0,218,620,620,0.31,0.31,0,3,3,0,809.241,809.241,89.1425,89.1425,0.043211493582264,0.043211493582264,0.049733944954128,0.049733944954128,ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,a217acb900a70cb25e28625deb45d5e12a5aad9d2de01652e1dffa21a1476204
mono-b120000-spearman-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,de02d3c5b8eaac1ec1619ae7,a4f80070c652b87e4b879614,2000,119980,119900,0,1714,0,0,0,0,0,218,2000,2000,1,1,0,2,2,0,339.2895,339.2895,218,218,0.03468698949825,0.03468698949825,0.049598623853211,0.049598623853211,cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,87478a8e56a5c75e4d4c78c8688b09e3704cefd5224fcaa42ba448b4438a8387
mono-b12000-soldier-soldier,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,fb6f2352b28b313d79cdc77b,a7846697c85df6dcb44f4f5e,2000,12000,12000,1200,0,0,0,1200,0,0,0,961,963,0.4805,0.4815,0.001,20,20,0,159.737,51.8505,159.5675,51.822,0.0394925,0.03893375,0.039681666666667,0.039134583333333,6d407622c60b016795f97c89a6a5574696df9124c61c66dd231ce4e7c7aa2393,bc94cf765c73c081fa9e2fe1453e4df9a529b48ab5de0fc82fb2eafe48487643
mono-b12000-soldier-soldier,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,fb6f2352b28b313d79cdc77b,a7846697c85df6dcb44f4f5e,2000,12000,12000,1200,0,0,0,1200,0,0,0,1005,1033,0.5025,0.5165,0.014,20,20,0,159.737,51.8505,159.5675,51.822,0.039685416666667,0.03929125,0.039483333333333,0.038787083333333,5b40b5d08240a3cb41ac0662b746bf7848264fd5d59a18b9cccd174e1c8a970f,38fc9090dcec3291e192bf37b410489153096b42292e56b81da0e9c5e1addbbe
mono-b360000-soldier-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,cb7b28b15b36471aafbe16d8,ae1d2db01bbe44838aa3c698,2000,360000,359700,36000,0,0,0,0,0,0,654,0,0,0,0,0,6,6,0,13734.0145,13734.038,0.881,0.0005,0.019087388888889,0.019087416666667,0.050131498470948,0.050086391437309,4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,b66ed9e31e0c3d65e1cb5af5ea52db48d43f22d43da03b2ac8dd5f6732cb518e
mono-b360000-soldier-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,cb7b28b15b36471aafbe16d8,ae1d2db01bbe44838aa3c698,2000,360000,359700,36000,0,0,0,0,0,0,654,0,0,0,0,0,6,6,0,13734.0145,13734.038,0.881,0.0005,0.019087388888889,0.019087416666667,0.050131498470948,0.050086391437309,0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,eed2c5a9c984c410393138b62ada43e27d2d9e9732f68f65f498597ae56b1e92
mono-b120000-soldier-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,6b6e99381358a325560d60d8,b0a128556f8ff25255dceeb3,2000,120000,119900,12000,0,0,0,0,0,0,218,0,0,0,0,0,6,6,0,4578.001,4578.048,0.805,0,0.019100375,0.01910125,0.050082568807339,0.050036697247706,f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,cdc46e64222f6c2e72b889cef6aa016a61610d507cf3fcd2ea814d056762929c
mono-b120000-soldier-knight,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,6b6e99381358a325560d60d8,b0a128556f8ff25255dceeb3,2000,120000,119900,12000,0,0,0,0,0,0,218,0,0,0,0,0,6,6,0,4578.001,4578.048,0.805,0,0.019100375,0.01910125,0.050082568807339,0.050036697247706,6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,4a3cffcef68746d0dcf37689b26465ac35966f3f784223ad683ff746d297e5f0
mono-b120000-spearman-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,fc99451412d760a76f235ab5,b24b27b4882dc003cfef7bd4,2000,119980,119980,0,1714,0,0,0,0,1714,0,0,0,0,0,0,7,7,0,1117.74,1117.74,790.8055,790.8055,0.050101516919487,0.050101516919487,0.049973745624271,0.049973745624271,54b8eb5652e7a14e2d23dbf5a122ee8f8758e3e126c18b1c2077bfe200269275,3888fa1a14d1f0852d242f3af286c521739129defea3274ab89aea9aa82bc04b
mono-b120000-spearman-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,fc99451412d760a76f235ab5,b24b27b4882dc003cfef7bd4,2000,119980,119980,0,1714,0,0,0,0,1714,0,2000,2000,1,1,0,4,4,0,0,0,936.737,936.737,0.05003821470245,0.05003821470245,0.049391773628938,0.049391773628938,078641e562821c4012d1a24d08878af3f97f45aea622350727a2eb5edcbd524c,34bb39e23ca47c1a4e44a3deadbd798b94f1689c70ff93f3b2359484c5c69ec9
mono-b360000-spearman-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,2e59189e632a58366296928a,d4f5414636b9cccdfb294bc7,2000,359940,359940,0,5142,0,0,0,0,5142,0,0,0,0,0,0,7,7,0,3349.5485,3349.5485,2371.3945,2371.3945,0.050049397121743,0.050049397121743,0.049997082847141,0.049997082847141,d008a6c4cea3edb58d3e49bd4fe6a9dc06177f8442e6495e138e98d884af187e,7d7fa8d3204599e9e3bc5e93249234f3fe78f47be0a6ad977f395feb8b5257fc
mono-b360000-spearman-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,2e59189e632a58366296928a,d4f5414636b9cccdfb294bc7,2000,359940,359940,0,5142,0,0,0,0,5142,0,2000,2000,1,1,0,4,4,0,0,0,2810.717,2810.717,0.050006417736289,0.050006417736289,0.049295702061455,0.049295702061455,bcbc877f0cf8b1db3ca6328cc8d75854e56dc0b5735561ddaff5ce14c2a229f6,0df186ef6ae9bfca76727e3422437e3a35e0662210892687e6e5f1b587f76900
mono-b360000-soldier-archer,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,9802772d7860e32c1eb45bbc,da79e49fef2d04d1bc770cdf,2000,360000,359940,36000,0,0,0,0,0,5142,0,0,0,0,0,0,8,8,0,13585.641,13806.4325,847.792,0,0.039586,0.039745222222222,0.049883605600933,0.04986260210035,3d79ed5983c89d0022c51a128734a7b36a8941c07b48f432dd6f260a0059cec7,17442e5fec8f8e8d0ef94148ab48384ce3ab1655c24901ee9b33e24ecd733fdf
mono-b360000-soldier-archer,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,9802772d7860e32c1eb45bbc,da79e49fef2d04d1bc770cdf,2000,360000,359940,36000,0,0,0,0,0,5142,0,0,0,0,0,0,5,5,0,15743.9995,15743.9995,0,0,0.036148791666667,0.036148791666667,0.046806009334889,0.046828179696616,b539cabaf72f26f266d867628052db7ffc7cfa333da902e943ce8bd34a752c17,c96fa6f818741ca151aca3a678ab139f0aa915e6fad8c264c8600f3d46267dde
mono-b360000-soldier-soldier,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,a4f195db3fb8455cdeb742bf,edc8e8363fade9a5d5e5180c,2000,360000,360000,36000,0,0,0,36000,0,0,0,975,984,0.4875,0.492,0.0045,20,20,0,4787.778,1553.562,4786.2715,1553.7685,0.039369263888889,0.038850861111111,0.03957375,0.038995486111111,587a0b6c8fbf92e9e393e63a374c6bdc95fc594470b7c8ee42ee3df5c4a6b8ef,4611bcac60fa5422ef4a86b0dab1853d6c7c1813fab40c190225fd4708d4fd9e
mono-b360000-soldier-soldier,B-A,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,a4f195db3fb8455cdeb742bf,edc8e8363fade9a5d5e5180c,2000,360000,360000,36000,0,0,0,36000,0,0,0,987,999,0.4935,0.4995,0.006,20,20,0,4787.778,1553.562,4786.2715,1553.7685,0.039423944444444,0.038926097222222,0.039519944444444,0.038920722222222,cab79020193af6f55744135f0197a1630e3c2215411e9bdd269a836e052ec646,0bdad0ace0eaad01b4257134fc90f0d4478b405bd71a5c329127aa24a8e39712
mono-b12000-archer-knight,A-B,snow,vps/M-weather-preset-neutral,vps/M-weather-preset-snow,24330e2350e98778d4491ee1,ee1e9e015a6c945e0915b8fb,2000,11970,11550,0,0,171,0,0,0,0,21,6,6,0.003,0.003,0,1.003,1.003,0,73.7485,73.7485,0.063,0.063,0.021663742690058,0.021663742690058,0.051,0.051,35be79c5c128b6e4343bfeefa1db2f2aeb0a0150c17aa99303e7622a603c351b,b950d9ffe59d3689673e04d47026fe8318c630294c2e5d4878371b25ecbf3cf9
