family,group,target_budget,opponent,direction,from_level,to_level,from_experiment_id,to_experiment_id,samples_per_point,from_A_win_rate,to_A_win_rate,delta_A_win_rate,from_mean_rounds,to_mean_rounds,delta_mean_rounds,from_budget_A,to_budget_A,delta_budget_A,from_budget_B,to_budget_B,delta_budget_B,from_A_raw_dead,to_A_raw_dead,delta_A_raw_dead,from_A_raw_wounded,to_A_raw_wounded,delta_A_raw_wounded,from_B_raw_dead,to_B_raw_dead,delta_B_raw_dead,from_B_raw_wounded,to_B_raw_wounded,delta_B_raw_wounded,from_A_bench_economic_loss_rate,to_A_bench_economic_loss_rate,delta_A_bench_economic_loss_rate
E-add,spearman,120000,archer,B-A,50,100,cd37d1a8cb94a34fa23a39bc,bd1b8e4e975988c31b3253e8,2000,1,1,0,3,2.9455,-0.0545,179980,239980,60000,119980,119980,0,1902.357,1170.196,-732.161,3180.9225,4737.4715,1556.549,1081.6235,1347.795,266.1715,596.5235,355.3105,-241.213,0.023171269029892,0.014416097174765,-0.008755171855127
E-add,spearman,120000,knight,A-B,0,5,2e55cb04674afb04ce6d78fd,1e2258b53410cb3329588d27,2000,0.31,0.9925,0.6825,3,3,0,119980,125980,6000,119900,119900,0,809.241,991.566,182.325,669.8635,758.3865,88.523,89.1425,131.385,42.2425,128.8575,86.615,-42.2425,0.043211493582264,0.037883989522146,-0.005327504060118
E-add,spearman,120000,knight,A-B,5,10,1e2258b53410cb3329588d27,5ba72a87861dcf42b0d40c25,2000,0.9925,1,0.0075,3,3,0,125980,131980,6000,119900,119900,0,991.566,1159.5605,167.9945,758.3865,759.727,1.3405,131.385,179.076,47.691,86.615,38.924,-47.691,0.037883989522146,0.032940293983937,-0.004943695538209
E-add,spearman,120000,knight,A-B,10,20,5ba72a87861dcf42b0d40c25,80f96102749266830bae3bda,2000,1,1,0,3,3,0,131980,143980,12000,119900,119900,0,1159.5605,1416.5415,256.981,759.727,676.869,-82.858,179.076,217.9705,38.8945,38.924,0.0295,-38.8945,0.032940293983937,0.025462772607307,-0.00747752137663
E-add,spearman,120000,knight,A-B,20,35,80f96102749266830bae3bda,80c4648061e521b4742ba187,2000,1,1,0,3,3,0,143980,161980,18000,119900,119900,0,1416.5415,1652.952,236.4105,676.869,540.1345,-136.7345,217.9705,218,0.029500000000013,0.0295,0,-0.0295,0.025462772607307,0.018509013458452,-0.006953759148855
E-add,spearman,120000,knight,A-B,35,50,80c4648061e521b4742ba187,80526f123caeff6439fef84e,2000,1,1,0,3,3,0,161980,179980,18000,119900,119900,0,1652.952,1792.2835,139.3315,540.1345,440.576,-99.5585,218,218,0,0,0,0,0.018509013458452,0.01446824647183,-0.004040766986622
E-add,spearman,120000,knight,A-B,50,100,80526f123caeff6439fef84e,1c33a000813fb4184b9d9482,2000,1,1,0,3,2.0015,-0.9985,179980,239980,60000,119900,119900,0,1792.2835,1336.9445,-455.339,440.576,184.101,-256.475,218,170.515,-47.485,0,47.485,47.485,0.01446824647183,0.0055488165680473,-0.0089194299037827
E-add,spearman,120000,knight,B-A,0,5,2e55cb04674afb04ce6d78fd,1e2258b53410cb3329588d27,2000,1,1,0,2,2,0,119980,125980,6000,119900,119900,0,339.2895,546.2005,206.911,846.863,775.8755,-70.9875,218,218,0,0,0,0,0.03468698949825,0.02861470074615,-0.0060722887521
E-add,spearman,120000,knight,B-A,5,10,1e2258b53410cb3329588d27,5ba72a87861dcf42b0d40c25,2000,1,1,0,2,2,0,125980,131980,6000,119900,119900,0,546.2005,706.041,159.8405,775.8755,688.145,-87.7305,218,218,0,0,0,0,0.02861470074615,0.023941241097136,-0.004673459649014
E-add,spearman,120000,knight,B-A,10,20,5ba72a87861dcf42b0d40c25,80f96102749266830bae3bda,2000,1,1,0,2,2,0,131980,143980,12000,119900,119900,0,706.041,918.2275,212.1865,688.145,541.714,-146.431,218,218,0,0,0,0,0.023941241097136,0.0176699541603,-0.006271286936836
E-add,spearman,120000,knight,B-A,20,35,80f96102749266830bae3bda,80c4648061e521b4742ba187,2000,1,1,0,2,2,0,143980,161980,18000,119900,119900,0,918.2275,1093.2535,175.026,541.714,400.8125,-140.9015,218,218,0,0,0,0,0.0176699541603,0.012588220767996,-0.005081733392304
E-add,spearman,120000,knight,B-A,35,50,80c4648061e521b4742ba187,80526f123caeff6439fef84e,2000,1,1,0,2,2,0,161980,179980,18000,119900,119900,0,1093.2535,1191.3115,98.058,400.8125,316.2725,-84.54,218,218,0,0,0,0,0.012588220767996,0.0097387209689966,-0.0028494997989994
E-add,spearman,120000,knight,B-A,50,100,80526f123caeff6439fef84e,1c33a000813fb4184b9d9482,2000,1,1,0,2,2,0,179980,239980,60000,119900,119900,0,1191.3115,1333.2845,141.973,316.2725,183.594,-132.6785,218,218,0,0,0,0,0.0097387209689966,0.0055331485957163,-0.0042055723732803
E-add,spearman,120000,soldier,A-B,0,5,434aec90af86a3e2d037dbae,608212830fda1337f9ea890c,2000,0.6025,0.999,0.3965,20,20,0,119980,125980,6000,120000,120000,0,462.353,746.4285,284.0755,1251.589,1567.1765,315.5875,3298.391,3568.3145,269.9235,6942.1845,6815.094,-127.0905,0.050072637106184,0.050035759644388,-3.6877461796002E-5
E-add,spearman,120000,soldier,A-B,5,10,608212830fda1337f9ea890c,ce9afff655ce3b40a3e07753,2000,0.999,0,-0.999,20,12.005,-7.995,125980,131980,6000,120000,120000,0,746.4285,1057.8605,311.432,1567.1765,1651.6165,84.44,3568.3145,1207.023,-2361.2915,6815.094,7154.8015,339.7075,0.050035759644388,0.044529171086528,-0.00550658855786
E-add,spearman,120000,soldier,A-B,10,20,ce9afff655ce3b40a3e07753,6f15e19bc1ee378f53f2591d,2000,0,0,0,12.005,13.2275,1.2225,131980,143980,12000,120000,120000,0,1057.8605,1510.255,452.3945,1651.6165,1949.702,298.0855,1207.023,1971.3025,764.2795,7154.8015,7284.18,129.3785,0.044529171086528,0.0337795874427,-0.010749583643828
E-add,spearman,120000,soldier,A-B,20,35,6f15e19bc1ee378f53f2591d,1876d292f6083da0863bb1e5,2000,0,1,1,13.2275,16.6,3.3725,143980,161980,18000,120000,120000,0,1510.255,1753.6795,243.4245,1949.702,3051.291,1101.589,1971.3025,4519.3785,2548.076,7284.18,6270.6505,-1013.5295,0.0337795874427,0.028118471416224,-0.005661116026476
E-add,spearman,120000,soldier,A-B,35,50,1876d292f6083da0863bb1e5,20ddf24df09f80ced266cc07,2000,1,1,0,16.6,14.884,-1.716,161980,179980,18000,120000,120000,0,1753.6795,911.5325,-842.147,3051.291,4742.819,1691.528,4519.3785,4720.6145,201.236,6270.6505,6166.2875,-104.363,0.028118471416224,0.02004625513946,-0.008072216276764
E-add,spearman,120000,soldier,A-B,50,100,20ddf24df09f80ced266cc07,030858558507259aa0a015d2,2000,1,1,0,14.884,11,-3.884,179980,239980,60000,120000,120000,0,911.5325,98.705,-812.8275,4742.819,7078.476,2335.657,4720.6145,4593.8925,-126.722,6166.2875,6365.6005,199.313,0.02004625513946,0.015151054254521,-0.004895200884939
E-add,spearman,120000,soldier,B-A,0,5,434aec90af86a3e2d037dbae,608212830fda1337f9ea890c,2000,1,1,0,13,12.8635,-0.1365,119980,125980,6000,120000,120000,0,0.0015,572.431,572.4295,1705.4755,1662.038,-43.4375,4469.8465,4655.5375,185.691,4428.4435,4372.622,-55.8215,0.049777129521587,0.047823186220035,-0.001953943301552
E-add,spearman,120000,soldier,B-A,5,10,608212830fda1337f9ea890c,ce9afff655ce3b40a3e07753,2000,1,1,0,12.8635,12,-0.8635,125980,131980,6000,120000,120000,0,572.431,932.6705,360.2395,1662.038,1596.5255,-65.5125,4655.5375,4491.4035,-164.134,4372.622,4423.892,51.27,0.047823186220035,0.039882671616912,-0.007940514603123
E-add,spearman,120000,soldier,B-A,10,20,ce9afff655ce3b40a3e07753,6f15e19bc1ee378f53f2591d,2000,1,1,0,12,11,-1,131980,143980,12000,120000,120000,0,932.6705,803.054,-129.6165,1596.5255,2091.685,495.1595,4491.4035,4586.7885,95.384999999999,4423.892,4432.9335,9.0415000000003,0.039882671616912,0.021995346575913,-0.017887325040999
E-add,spearman,120000,soldier,B-A,20,35,6f15e19bc1ee378f53f2591d,1876d292f6083da0863bb1e5,2000,1,1,0,11,10,-1,143980,161980,18000,120000,120000,0,803.054,366.8495,-436.2045,2091.685,3403.9825,1312.2975,4586.7885,4756.708,169.9195,4432.9335,4483.622,50.6885,0.021995346575913,0.014442369428324,-0.007552977147589
E-add,spearman,120000,soldier,B-A,35,50,1876d292f6083da0863bb1e5,20ddf24df09f80ced266cc07,2000,1,1,0,10,9,-1,161980,179980,18000,120000,120000,0,366.8495,150.632,-216.2175,3403.9825,4309.3135,905.331,4756.708,4639.214,-117.494,4483.622,4641.6255,158.0035,0.014442369428324,0.013141543504834,-0.00130082592349
E-add,spearman,120000,soldier,B-A,50,100,20ddf24df09f80ced266cc07,030858558507259aa0a015d2,2000,1,1,0,9,7.006,-1.994,179980,239980,60000,120000,120000,0,150.632,12.67,-137.962,4309.3135,5203.5685,894.255,4639.214,4341.2745,-297.9395,4641.6255,5178.8705,537.245,0.013141543504834,0.010910784232019,-0.002230759272815
E-add,spearman,120000,spearman,A-B,0,5,ec04c5121a7d52ddc9756d30,58fad8a604973304cc2b6f12,2000,0,0,0,7,7,0,119980,125980,6000,119980,119980,0,852.6135,993.68,141.0665,843.76,1228.2905,384.5305,0,0.0625,0.0625,1500.666,1550.1805,49.5145,0.04956796966161,0.047584695983489,-0.001983273678121
E-add,spearman,120000,spearman,A-B,5,10,58fad8a604973304cc2b6f12,d82ae9b18e6671e5da9abc0a,2000,0,0,0,7,6.9025,-0.0975,125980,131980,6000,119980,119980,0,993.68,1211.909,218.229,1228.2905,1429.338,201.0475,0.0625,0.1245,0.062,1550.1805,1571.88,21.6995,0.047584695983489,0.043333042885286,-0.004251653098203
E-add,spearman,120000,spearman,A-B,10,20,d82ae9b18e6671e5da9abc0a,d6d3e167b21e4a98fe716499,2000,0,0,0,6.9025,7,0.0975,131980,143980,12000,119980,119980,0,1211.909,1595.5365,383.6275,1429.338,1696.8735,267.5355,0.1245,0.353,0.2285,1571.88,1628.3505,56.4705,0.043333042885286,0.03408459508265,-0.009248447802636
E-add,spearman,120000,spearman,A-B,20,35,d6d3e167b21e4a98fe716499,e02f1542efcbe2211dd13e38,2000,0,0,0,7,8.541,1.541,143980,161980,18000,119980,119980,0,1595.5365,2283.7985,688.262,1696.8735,2217.1225,520.249,0.353,26.806,26.453,1628.3505,1674.1245,45.774,0.03408459508265,0.029977713297938,-0.004106881784712
E-add,spearman,120000,spearman,A-B,35,50,e02f1542efcbe2211dd13e38,93f2eb935c8f65c0f53c9ca9,2000,0,0.006,0.006,8.541,10.0245,1.4835,161980,179980,18000,119980,119980,0,2283.7985,2789.8885,506.09,2217.1225,2846.452,629.3295,26.806,295.1965,268.3905,1674.1245,1417.409,-256.7155,0.029977713297938,0.027508695410601,-0.002469017887337
E-add,spearman,120000,spearman,A-B,50,100,93f2eb935c8f65c0f53c9ca9,7ceddd17f17e05b7345c5537,2000,0.006,1,0.994,10.0245,9,-1.0245,179980,239980,60000,119980,119980,0,2789.8885,1726.54,-1063.3485,2846.452,4597.0085,1750.5565,295.1965,911.3685,616.172,1417.409,802.552,-614.857,0.027508695410601,0.016281044253688,-0.011227651156913
E-add,spearman,120000,spearman,B-A,0,5,ec04c5121a7d52ddc9756d30,58fad8a604973304cc2b6f12,2000,1,1,0,7,7,0,119980,125980,6000,119980,119980,0,0,403.805,403.805,1501.7705,1340.889,-160.8815,853.05,853.956,0.90600000000006,843.0905,844.9325,1.842,0.043873978996499,0.034396015240514,-0.009477963755985
E-add,spearman,120000,spearman,B-A,5,10,58fad8a604973304cc2b6f12,d82ae9b18e6671e5da9abc0a,2000,1,1,0,7,7,0,125980,131980,6000,119980,119980,0,403.805,567.732,163.927,1340.889,1386.1065,45.2175,853.956,859.357,5.401,844.9325,842.639,-2.2935,0.034396015240514,0.025843309592362,-0.008552705648152
E-add,spearman,120000,spearman,B-A,10,20,d82ae9b18e6671e5da9abc0a,d6d3e167b21e4a98fe716499,2000,1,1,0,7,7,0,131980,143980,12000,119980,119980,0,567.732,555.198,-12.534,1386.1065,1903.4515,517.345,859.357,901.109,41.752,842.639,805.6965,-36.9425,0.025843309592362,0.016781809973607,-0.009061499618755
E-add,spearman,120000,spearman,B-A,20,35,d6d3e167b21e4a98fe716499,e02f1542efcbe2211dd13e38,2000,1,1,0,7,6.9935,-0.0065,143980,161980,18000,119980,119980,0,555.198,393.342,-161.856,1903.4515,2782.7105,879.259,901.109,1057.6155,156.5065,805.6965,653.227,-152.4695,0.016781809973607,0.012806704531424,-0.003975105442183
E-add,spearman,120000,spearman,B-A,35,50,e02f1542efcbe2211dd13e38,93f2eb935c8f65c0f53c9ca9,2000,1,1,0,6.9935,6.0035,-0.99,161980,179980,18000,119980,119980,0,393.342,195.529,-197.813,2782.7105,3264.348,481.6375,1057.6155,675.55,-382.0655,653.227,1030.609,377.382,0.012806704531424,0.01056920213357,-0.002237502397854
E-add,spearman,120000,spearman,B-A,50,100,93f2eb935c8f65c0f53c9ca9,7ceddd17f17e05b7345c5537,2000,1,1,0,6.0035,5.9495,-0.054,179980,239980,60000,119980,119980,0,195.529,68.2065,-127.3225,3264.348,4156.7105,892.3625,675.55,1248.9385,573.3885,1030.609,464.0405,-566.5685,0.01056920213357,0.008942953579465,-0.001626248554105
E-add,spearman,360000,archer,A-B,0,5,91a281d9a049b950bd802b34,ac686f06905d4ce0768f6542,2000,0,1,1,7,7,0,359940,377940,18000,359940,359940,0,3349.5485,2888.0685,-461.48,1792.4515,4053.9315,2261.48,2371.3945,2756.268,384.8735,2764.6595,2381.9175,-382.742,0.050049397121743,0.050016510557231,-3.2886564512002E-5
E-add,spearman,360000,archer,A-B,5,10,ac686f06905d4ce0768f6542,88e6018dd2b0ae5075453d2c,2000,1,0,-1,7,3,-4,377940,395940,18000,359940,359940,0,2888.0685,3599.024,710.9555,4053.9315,5142.6405,1088.709,2756.268,15.1985,-2741.0695,2381.9175,4802.9065,2420.989,0.050016510557231,0.050009761580037,-6.7489771940002E-6
E-add,spearman,360000,archer,A-B,10,20,88e6018dd2b0ae5075453d2c,986d09d288f4ce323395886e,2000,0,0,0,3,4,1,395940,431940,36000,359940,359940,0,3599.024,5684.822,2085.798,5142.6405,5566.024,423.3835,15.1985,428.835,413.6365,4802.9065,4596.231,-206.6755,0.050009761580037,0.040817231559939,-0.009192530020098
E-add,spearman,360000,archer,A-B,20,35,986d09d288f4ce323395886e,f1739ffc0ff55616848f34ad,2000,0,1,1,4,5,1,431940,485940,54000,359940,359940,0,5684.822,6817.961,1133.139,5566.024,8250.9905,2684.9665,428.835,2268.2995,1839.4645,4596.231,2854.5605,-1741.6705,0.040817231559939,0.032689714779602,-0.008127516780337
E-add,spearman,360000,archer,A-B,35,50,f1739ffc0ff55616848f34ad,8bb10ee6426b22609ab7fa41,2000,1,1,0,5,5,0,485940,539940,54000,359940,359940,0,6817.961,4916.7425,-1901.2185,8250.9905,12764.195,4513.2045,2268.2995,3376.159,1107.8595,2854.5605,1760.867,-1093.6935,0.032689714779602,0.024194104900545,-0.008495609879057
E-add,spearman,360000,archer,A-B,50,100,8bb10ee6426b22609ab7fa41,c67090721ef1575bb355c586,2000,1,1,0,5,4,-1,539940,719940,180000,359940,359940,0,4916.7425,1116.6235,-3800.119,12764.195,21022.6435,8258.4485,3376.159,3412.401,36.242,1760.867,1726.513,-34.354,0.024194104900545,0.016052504375365,-0.00814160052518
E-add,spearman,360000,archer,B-A,0,5,91a281d9a049b950bd802b34,ac686f06905d4ce0768f6542,2000,1,1,0,4,4,0,359940,377940,18000,359940,359940,0,0,1813.897,1813.897,5142,5128.103,-13.897,2810.717,3004.6015,193.8845,2253.8105,2071.4915,-182.319,0.050006417736289,0.04999548870191,-1.0929034378999E-5
E-add,spearman,360000,archer,B-A,5,10,ac686f06905d4ce0768f6542,88e6018dd2b0ae5075453d2c,2000,1,0,-1,4,2,-2,377940,395940,18000,359940,359940,0,1813.897,3599.33,1785.433,5128.103,5142.39,14.287,3004.6015,246.424,-2758.1775,2071.4915,4076.1795,2004.688,0.04999548870191,0.050012173561651,1.6684859740997E-5
E-add,spearman,360000,archer,B-A,10,20,88e6018dd2b0ae5075453d2c,986d09d288f4ce323395886e,2000,0,1,1,2,3,1,395940,431940,36000,359940,359940,0,3599.33,6551.57,2952.24,5142.39,5303.8345,161.4445,246.424,1965.1235,1718.6995,4076.1795,2920.4335,-1155.746,0.050012173561651,0.046230356067972,-0.003781817493679
E-add,spearman,360000,archer,B-A,20,35,986d09d288f4ce323395886e,f1739ffc0ff55616848f34ad,2000,1,1,0,3,3,0,431940,485940,54000,359940,359940,0,6551.57,6543.534,-8.0360000000001,5303.8345,7270.894,1967.0595,1965.1235,2666.6655,701.542,2920.4335,2297.106,-623.3275,0.046230356067972,0.030717207885747,-0.015513148182225
E-add,spearman,360000,archer,B-A,35,50,f1739ffc0ff55616848f34ad,8bb10ee6426b22609ab7fa41,2000,1,1,0,3,3,0,485940,539940,54000,359940,359940,0,6543.534,5707.2385,-836.2955,7270.894,9544.7505,2273.8565,2666.6655,3245.1065,578.441,2297.106,1790.024,-507.082,0.030717207885747,0.023199309182502,-0.007517898703245
E-add,spearman,360000,archer,B-A,50,100,8bb10ee6426b22609ab7fa41,c67090721ef1575bb355c586,2000,1,1,0,3,2.9985,-0.0015000000000001,539940,719940,180000,359940,359940,0,5707.2385,3606.2895,-2100.949,9544.7505,14302.246,4757.4955,3245.1065,4166.958,921.8515,1790.024,967.565,-822.459,0.023199309182502,0.014591222879684,-0.008608086302818
E-add,spearman,360000,knight,A-B,0,5,c45381ea256809e530a34a5d,fb72e89d7cfe9fac954a24c4,2000,0.183,1,0.817,3,3,0,359940,377940,18000,359700,359700,0,2428.6265,2976.6075,547.981,2009.1395,2274.2815,265.142,264.8825,398.2895,133.407,389.1175,255.7105,-133.407,0.043178626993388,0.037851616658729,-0.005327010334659
E-add,spearman,360000,knight,A-B,5,10,fb72e89d7cfe9fac954a24c4,b5169aecebb4aaea9643e44a,2000,1,1,0,3,3,0,377940,395940,18000,359700,359700,0,2976.6075,3479.758,503.1505,2274.2815,2278.893,4.6115,398.2895,554.6845,156.395,255.7105,99.3155,-156.395,0.037851616658729,0.032967924432995,-0.004883692225734
E-add,spearman,360000,knight,A-B,10,20,b5169aecebb4aaea9643e44a,f98908c56b7a368bdaeb8a48,2000,1,1,0,3,3,0,395940,431940,36000,359700,359700,0,3479.758,4250.897,771.139,2278.893,2029.8365,-249.0565,554.6845,654,99.3155,99.3155,0,-99.3155,0.032967924432995,0.025492279020234,-0.007475645412761
E-add,spearman,360000,knight,A-B,20,35,f98908c56b7a368bdaeb8a48,0d262c54fde9aa38c45c64f6,2000,1,1,0,3,3,0,431940,485940,54000,359700,359700,0,4250.897,4959.9905,709.0935,2029.8365,1622.1975,-407.639,654,654,0,0,0,0,0.025492279020234,0.018570183561757,-0.006922095458477
E-add,spearman,360000,knight,A-B,35,50,0d262c54fde9aa38c45c64f6,a1114d0dc7fe2789dc368bbb,2000,1,1,0,3,3,0,485940,539940,54000,359700,359700,0,4959.9905,5377.606,417.6155,1622.1975,1323.39,-298.8075,654,654,0,0,0,0,0.018570183561757,0.014503268881728,-0.004066914680029
E-add,spearman,360000,knight,A-B,50,100,a1114d0dc7fe2789dc368bbb,496906ed637a60fea87ab04d,2000,1,1,0,3,2,-1,539940,719940,180000,359700,359700,0,5377.606,4008.2815,-1369.3245,1323.39,552.903,-770.487,654,513.0595,-140.9405,0,140.9405,140.9405,0.014503268881728,0.0055359335500181,-0.0089673353317099
E-add,spearman,360000,knight,B-A,0,5,c45381ea256809e530a34a5d,fb72e89d7cfe9fac954a24c4,2000,1,1,0,2,2,0,359940,377940,18000,359700,359700,0,1018.6605,1639.5695,620.909,2540.053,2327.07,-212.983,654,654,0,0,0,0,0.034626507195644,0.028616301529343,-0.006010205666301
E-add,spearman,360000,knight,B-A,5,10,fb72e89d7cfe9fac954a24c4,b5169aecebb4aaea9643e44a,2000,1,1,0,2,2,0,377940,395940,18000,359700,359700,0,1639.5695,2118.348,478.7785,2327.07,2064.499,-262.571,654,654,0,0,0,0,0.028616301529343,0.023949828256807,-0.004666473272536
E-add,spearman,360000,knight,B-A,10,20,b5169aecebb4aaea9643e44a,f98908c56b7a368bdaeb8a48,2000,1,1,0,2,2,0,395940,431940,36000,359700,359700,0,2118.348,2754.514,636.166,2064.499,1625.656,-438.843,654,654,0,0,0,0,0.023949828256807,0.017766043894985,-0.006183784361822
E-add,spearman,360000,knight,B-A,20,35,f98908c56b7a368bdaeb8a48,0d262c54fde9aa38c45c64f6,2000,1,1,0,2,2,0,431940,485940,54000,359700,359700,0,2754.514,3279.5265,525.0125,1625.656,1204.6525,-421.0035,654,654,0,0,0,0,0.017766043894985,0.012635572292876,-0.005130471602109
E-add,spearman,360000,knight,B-A,35,50,0d262c54fde9aa38c45c64f6,a1114d0dc7fe2789dc368bbb,2000,1,1,0,2,2,0,485940,539940,54000,359700,359700,0,3279.5265,3573.054,293.5275,1204.6525,950.113,-254.5395,654,654,0,0,0,0,0.012635572292876,0.0097852353965255,-0.0028503368963505
E-add,spearman,360000,knight,B-A,50,100,a1114d0dc7fe2789dc368bbb,496906ed637a60fea87ab04d,2000,1,1,0,2,2,0,539940,719940,180000,359700,359700,0,3573.054,4007.9965,434.9425,950.113,552.866,-397.247,654,654,0,0,0,0,0.0097852353965255,0.0055354960135567,-0.0042497393829688
E-add,spearman,360000,soldier,A-B,0,5,622a2253c3746b18433c41e5,b031fce08132b515642c0acb,2000,0.6715,1,0.3285,20,20,0,359940,377940,18000,360000,360000,0,1386.3335,2239.086,852.7525,3755.559,4702.0495,946.4905,9896.245,10706.08,809.835,20824.683,20443.7425,-380.9405,0.050015947102295,0.049996110493729,-1.9836608565998E-5
E-add,spearman,360000,soldier,A-B,5,10,b031fce08132b515642c0acb,35822d63f6dc686ed88e5df3,2000,1,0,-1,20,12.001,-7.999,377940,395940,18000,360000,360000,0,2239.086,3172.8385,933.7525,4702.0495,4956.178,254.1285,10706.08,3616.745,-7089.335,20443.7425,21466.894,1023.1515,0.049996110493729,0.044489354447644,-0.005506756046085
E-add,spearman,360000,soldier,A-B,10,20,35822d63f6dc686ed88e5df3,bf07e8fd1a132c5970586859,2000,0,0,0,12.001,13.1045,1.1035,395940,431940,36000,360000,360000,0,3172.8385,4456.6595,1283.821,4956.178,5870.0595,913.8815,3616.745,5791.316,2174.571,21466.894,21859.544,392.65,0.044489354447644,0.033317706162893,-0.011171648284751
E-add,spearman,360000,soldier,A-B,20,35,bf07e8fd1a132c5970586859,38b0c60d9604635d95c6a8bf,2000,0,1,1,13.1045,16.6785,3.574,431940,485940,54000,360000,360000,0,4456.6595,5305.337,848.6775,5870.0595,9131.0945,3261.035,5791.316,13691.863,7900.547,21859.544,18729.4995,-3130.0445,0.033317706162893,0.028238784623616,-0.005078921539277
E-add,spearman,360000,soldier,A-B,35,50,38b0c60d9604635d95c6a8bf,06085ddada4f9428eb818b9b,2000,1,1,0,16.6785,14.9825,-1.696,485940,539940,54000,360000,360000,0,5305.337,2772.4705,-2532.8665,9131.0945,14222.894,5091.7995,13691.863,14360.634,668.771,18729.4995,18376.4305,-353.069,0.028238784623616,0.020148210912324,-0.008090573711292
E-add,spearman,360000,soldier,A-B,50,100,06085ddada4f9428eb818b9b,2f9326f346490c2f3ed486ad,2000,1,1,0,14.9825,11,-3.9825,539940,719940,180000,360000,360000,0,2772.4705,295.614,-2476.8565,14222.894,21233.9425,7011.0485,14360.634,13785.0975,-575.5365,18376.4305,19094.851,718.4205,0.020148210912324,0.015139032419368,-0.005009178492956
E-add,spearman,360000,soldier,B-A,0,5,622a2253c3746b18433c41e5,b031fce08132b515642c0acb,2000,1,1,0,13,12.975,-0.025,359940,377940,18000,360000,360000,0,0,1721.3765,1721.3765,5116.7555,4994.8335,-121.922,13411.287,14166.726,755.439,13283.3105,13065.609,-217.7015,0.049749805523143,0.047915171720379,-0.001834633802764
E-add,spearman,360000,soldier,B-A,5,10,b031fce08132b515642c0acb,35822d63f6dc686ed88e5df3,2000,1,1,0,12.975,12,-0.975,377940,395940,18000,360000,360000,0,1721.3765,2797.9325,1076.556,4994.8335,4790.169,-204.6645,14166.726,13476.6505,-690.0755,13065.609,13268.6805,203.0715,0.047915171720379,0.039847805223014,-0.008067366497365
E-add,spearman,360000,soldier,B-A,10,20,35822d63f6dc686ed88e5df3,bf07e8fd1a132c5970586859,2000,1,1,0,12,11,-1,395940,431940,36000,360000,360000,0,2797.9325,2408.703,-389.2295,4790.169,6275.57,1485.401,13476.6505,13762.27,285.6195,13268.6805,13299.3955,30.715,0.039847805223014,0.022026369403158,-0.017821435819856
E-add,spearman,360000,soldier,B-A,20,35,bf07e8fd1a132c5970586859,38b0c60d9604635d95c6a8bf,2000,1,1,0,11,10,-1,431940,485940,54000,360000,360000,0,2408.703,1099.9775,-1308.7255,6275.57,10211.962,3936.392,13762.27,14272.733,510.463,13299.3955,13450.178,150.7825,0.022026369403158,0.014404957402148,-0.00762141200101
E-add,spearman,360000,soldier,B-A,35,50,38b0c60d9604635d95c6a8bf,06085ddada4f9428eb818b9b,2000,1,1,0,10,9,-1,485940,539940,54000,360000,360000,0,1099.9775,452.124,-647.8535,10211.962,12926.3175,2714.3555,14272.733,13919.4145,-353.3185,13450.178,13924.714,474.536,0.014404957402148,0.013123735970663,-0.001281221431485
E-add,spearman,360000,soldier,B-A,50,100,06085ddada4f9428eb818b9b,2f9326f346490c2f3ed486ad,2000,1,1,0,9,7,-2,539940,719940,180000,360000,360000,0,452.124,38.3655,-413.7585,12926.3175,15603.293,2676.9755,13919.4145,13006.4645,-912.95,13924.714,15543.9145,1619.2005,0.013123735970663,0.010897915104036,-0.002225820866627
